site_id,lon,lat,site_name
6945,-81.795834350586,31.1541676839193,weighted_sample
6946,-82.320834350586,31.1208343505859,weighted_sample
6947,-99.9875010172526,31.1125010172526,ameriflux
6948,-98.3541676839193,31.1125010172526,weighted_sample
6949,-95.1291676839193,31.1125010172526,weighted_sample
6950,-92.8208343505859,31.1041676839193,weighted_sample
6951,-82.6958343505859,31.0875010172526,weighted_sample
6952,-108.070834350586,31.0791676839193,weighted_sample
6953,-100.370834350586,31.0791676839193,ameriflux
6954,-89.0791676839193,31.0791676839193,weighted_sample
6955,-86.1208343505859,31.0791676839193,weighted_sample
6956,-90.0041676839193,31.0708343505859,weighted_sample
6957,-87.1791676839193,31.0708343505859,weighted_sample
6958,-86.6291676839193,31.0708343505859,weighted_sample
6959,-86.3625010172526,31.0708343505859,ameriflux
6960,-82.3708343505859,31.0708343505859,weighted_sample
6961,-94.9958343505859,31.0625010172526,weighted_sample
6962,-88.9791676839193,31.0625010172526,weighted_sample
6963,-86.5291676839193,31.0625010172526,weighted_sample
6964,-98.7791676839193,31.0458343505859,ameriflux
6965,-90.9125010172526,31.0458343505859,weighted_sample
6966,-89.4041676839193,31.0375010172526,weighted_sample
6967,-89.195834350586,31.0375010172526,weighted_sample
6968,-88.9958343505859,31.0375010172526,weighted_sample
6969,-88.8958343505859,31.0375010172526,weighted_sample
6970,-89.8541676839193,31.0291676839193,weighted_sample
6971,-92.8708343505859,31.0208343505859,weighted_sample
6972,-91.2125010172526,31.0208343505859,weighted_sample
6973,-89.1625010172526,31.0208343505859,weighted_sample
6974,-89.2125010172526,31.0125010172526,ameriflux
6975,-88.5458343505859,31.0125010172526,weighted_sample
6976,-81.8958343505859,31.0125010172526,weighted_sample
6977,-88.8041676839193,30.9875010172526,weighted_sample
6978,-90.6208343505859,30.9791676839193,weighted_sample
6979,-86.5875010172526,30.9791676839193,weighted_sample
6980,-115.695834350586,30.9708343505859,weighted_sample
6981,-88.9125010172526,30.9708343505859,weighted_sample
6982,-85.3791676839193,30.9708343505859,ameriflux
6983,-82.5125010172526,30.9625010172526,weighted_sample
6984,-103.279167683919,30.9458343505859,weighted_sample
6985,-94.6458343505859,30.9458343505859,weighted_sample
6986,-91.2625010172526,30.9291676839193,weighted_sample
6987,-108.745834350586,30.9208343505859,weighted_sample
6988,-88.6208343505859,30.9208343505859,ameriflux
6989,-111.179167683919,30.9125010172526,weighted_sample
6990,-94.6375010172526,30.9041676839193,weighted_sample
6991,-101.287501017253,30.8875010172526,weighted_sample
6992,-84.0125010172526,30.8791676839193,weighted_sample
6993,-85.3125010172526,30.8708343505859,weighted_sample
6994,-83.4041676839193,30.8708343505859,weighted_sample
6995,-102.812501017253,30.8541676839193,weighted_sample
6996,-83.0875010172526,30.8541676839193,weighted_sample
6997,-82.8041676839193,30.8458343505859,weighted_sample
6998,-99.2291676839193,30.8375010172526,weighted_sample
6999,-83.4875010172526,30.8375010172526,weighted_sample
7000,-115.520834350586,30.8291676839193,weighted_sample
7001,-115.220834350586,30.8291676839193,weighted_sample
7002,-89.5875010172526,30.8208343505859,weighted_sample
7003,-86.7041676839193,30.8208343505859,weighted_sample
7004,-85.9791676839193,30.8208343505859,weighted_sample
7005,-105.970834350586,30.8125010172526,weighted_sample
7006,-82.8708343505859,30.8125010172526,weighted_sample
7007,-95.7708343505859,30.8041676839193,ameriflux
7008,-90.0958343505859,30.8041676839193,weighted_sample
7009,-106.404167683919,30.7958343505859,weighted_sample
7010,-90.8791676839193,30.7958343505859,ameriflux
7011,-90.7541676839193,30.7958343505859,weighted_sample
7012,-84.2791676839193,30.7958343505859,weighted_sample
7013,-98.1375010172526,30.7875010172526,weighted_sample
7014,-97.7875010172526,30.7875010172526,weighted_sample
7015,-94.8541676839193,30.7875010172526,weighted_sample
7016,-93.8958343505859,30.7875010172526,weighted_sample
7017,-88.3125010172526,30.7791676839193,ameriflux
7018,-112.495834350586,30.7541676839193,weighted_sample
