"site","pft"
4720,"boreal.coniferous"
4721,"temperate.deciduous.HPDA"
4722,"boreal.coniferous"
4723,"semiarid.grassland_HPDA"
4724,"semiarid.grassland_HPDA"
4725,"semiarid.grassland_HPDA"
4726,"temperate.deciduous.HPDA"
4727,"boreal.coniferous"
4728,"temperate.deciduous.HPDA"
4729,"boreal.coniferous"
4730,"semiarid.grassland_HPDA"
4731,"boreal.coniferous"
4732,"boreal.coniferous"
4733,"temperate.deciduous.HPDA"
4734,"temperate.deciduous.HPDA"
4735,"temperate.deciduous.HPDA"
4736,"boreal.coniferous"
4737,"temperate.deciduous.HPDA"
4738,"boreal.coniferous"
4739,"semiarid.grassland_HPDA"
4740,"semiarid.grassland_HPDA"
4741,"temperate.deciduous.HPDA"
4742,"temperate.deciduous.HPDA"
4743,"temperate.deciduous.HPDA"
4744,"boreal.coniferous"
4745,"semiarid.grassland_HPDA"
4746,"semiarid.grassland_HPDA"
4747,"boreal.coniferous"
4748,"temperate.deciduous.HPDA"
4749,"boreal.coniferous"
4750,"semiarid.grassland_HPDA"
4751,"boreal.coniferous"
4752,"temperate.deciduous.HPDA"
4753,"temperate.deciduous.HPDA"
4754,"boreal.coniferous"
4755,"boreal.coniferous"
4756,"semiarid.grassland_HPDA"
4757,"boreal.coniferous"
4758,"semiarid.grassland_HPDA"
4759,"semiarid.grassland_HPDA"
4760,"boreal.coniferous"
4761,"semiarid.grassland_HPDA"
4762,"semiarid.grassland_HPDA"
4763,"semiarid.grassland_HPDA"
4764,"boreal.coniferous"
4765,"semiarid.grassland_HPDA"
4766,"temperate.deciduous.HPDA"
4767,"boreal.coniferous"
4768,"boreal.coniferous"
4769,"boreal.coniferous"
4770,"semiarid.grassland_HPDA"
4771,"semiarid.grassland_HPDA"
4772,"temperate.deciduous.HPDA"
4773,"semiarid.grassland_HPDA"
4774,"semiarid.grassland_HPDA"
4775,"semiarid.grassland_HPDA"
4776,"boreal.coniferous"
4777,"semiarid.grassland_HPDA"
4778,"semiarid.grassland_HPDA"
4779,"semiarid.grassland_HPDA"
4780,"semiarid.grassland_HPDA"
4781,"boreal.coniferous"
4782,"semiarid.grassland_HPDA"
4783,"temperate.deciduous.HPDA"
4784,"semiarid.grassland_HPDA"
4785,"semiarid.grassland_HPDA"
4786,"semiarid.grassland_HPDA"
4787,"boreal.coniferous"
4788,"semiarid.grassland_HPDA"
4789,"temperate.deciduous.HPDA"
4790,"semiarid.grassland_HPDA"
4791,"semiarid.grassland_HPDA"
4792,"semiarid.grassland_HPDA"
4793,"semiarid.grassland_HPDA"
4794,"boreal.coniferous"
4795,"semiarid.grassland_HPDA"
4796,"semiarid.grassland_HPDA"
4797,"semiarid.grassland_HPDA"
4798,"semiarid.grassland_HPDA"
4799,"temperate.deciduous.HPDA"
4800,"semiarid.grassland_HPDA"
4801,"semiarid.grassland_HPDA"
4802,"boreal.coniferous"
4803,"boreal.coniferous"
4804,"semiarid.grassland_HPDA"
4805,"semiarid.grassland_HPDA"
4806,"temperate.deciduous.HPDA"
4807,"temperate.deciduous.HPDA"
4808,"temperate.deciduous.HPDA"
4809,"boreal.coniferous"
4810,"semiarid.grassland_HPDA"
4811,"semiarid.grassland_HPDA"
4812,"semiarid.grassland_HPDA"
4813,"semiarid.grassland_HPDA"
4814,"temperate.deciduous.HPDA"
4815,"semiarid.grassland_HPDA"
4816,"semiarid.grassland_HPDA"
4817,"temperate.deciduous.HPDA"
4818,"boreal.coniferous"
4819,"temperate.deciduous.HPDA"
4820,"boreal.coniferous"
4821,"semiarid.grassland_HPDA"
4822,"semiarid.grassland_HPDA"
4823,"semiarid.grassland_HPDA"
4824,"boreal.coniferous"
4825,"temperate.deciduous.HPDA"
4826,"boreal.coniferous"
4827,"semiarid.grassland_HPDA"
4828,"semiarid.grassland_HPDA"
4829,"temperate.deciduous.HPDA"
4830,"semiarid.grassland_HPDA"
4831,"temperate.deciduous.HPDA"
4832,"semiarid.grassland_HPDA"
4833,"temperate.deciduous.HPDA"
4834,"semiarid.grassland_HPDA"
4835,"semiarid.grassland_HPDA"
4836,"temperate.deciduous.HPDA"
4837,"boreal.coniferous"
4838,"semiarid.grassland_HPDA"
4839,"temperate.deciduous.HPDA"
4840,"semiarid.grassland_HPDA"
4841,"semiarid.grassland_HPDA"
4842,"semiarid.grassland_HPDA"
4843,"semiarid.grassland_HPDA"
4844,"temperate.deciduous.HPDA"
4845,"temperate.deciduous.HPDA"
4846,"semiarid.grassland_HPDA"
4847,"boreal.coniferous"
4848,"semiarid.grassland_HPDA"
4849,"semiarid.grassland_HPDA"
4850,"semiarid.grassland_HPDA"
4851,"semiarid.grassland_HPDA"
4852,"temperate.deciduous.HPDA"
4853,"semiarid.grassland_HPDA"
4854,"semiarid.grassland_HPDA"
4855,"boreal.coniferous"
4856,"boreal.coniferous"
4857,"semiarid.grassland_HPDA"
4858,"semiarid.grassland_HPDA"
4859,"boreal.coniferous"
4860,"semiarid.grassland_HPDA"
4861,"semiarid.grassland_HPDA"
4862,"semiarid.grassland_HPDA"
4863,"temperate.deciduous.HPDA"
4864,"semiarid.grassland_HPDA"
4865,"semiarid.grassland_HPDA"
4866,"semiarid.grassland_HPDA"
4867,"semiarid.grassland_HPDA"
4868,"semiarid.grassland_HPDA"
4869,"semiarid.grassland_HPDA"
4870,"semiarid.grassland_HPDA"
4871,"semiarid.grassland_HPDA"
4872,"semiarid.grassland_HPDA"
4873,"semiarid.grassland_HPDA"
4874,"semiarid.grassland_HPDA"
4875,"temperate.deciduous.HPDA"
4876,"semiarid.grassland_HPDA"
4877,"semiarid.grassland_HPDA"
4878,"boreal.coniferous"
4879,"boreal.coniferous"
4880,"semiarid.grassland_HPDA"
4881,"semiarid.grassland_HPDA"
4882,"boreal.coniferous"
4883,"boreal.coniferous"
4884,"semiarid.grassland_HPDA"
4885,"temperate.deciduous.HPDA"
4886,"semiarid.grassland_HPDA"
4887,"temperate.deciduous.HPDA"
4888,"semiarid.grassland_HPDA"
4889,"semiarid.grassland_HPDA"
4890,"boreal.coniferous"
4891,"semiarid.grassland_HPDA"
4892,"temperate.deciduous.HPDA"
4893,"semiarid.grassland_HPDA"
4894,"semiarid.grassland_HPDA"
4895,"temperate.deciduous.HPDA"
4896,"boreal.coniferous"
4897,"temperate.deciduous.HPDA"
4898,"semiarid.grassland_HPDA"
4899,"temperate.deciduous.HPDA"
4900,"boreal.coniferous"
4901,"semiarid.grassland_HPDA"
4902,"semiarid.grassland_HPDA"
4903,"temperate.deciduous.HPDA"
4904,"semiarid.grassland_HPDA"
4905,"semiarid.grassland_HPDA"
4906,"semiarid.grassland_HPDA"
4907,"temperate.deciduous.HPDA"
4908,"boreal.coniferous"
4909,"semiarid.grassland_HPDA"
4910,"semiarid.grassland_HPDA"
4911,"semiarid.grassland_HPDA"
4912,"semiarid.grassland_HPDA"
4913,"semiarid.grassland_HPDA"
4914,"semiarid.grassland_HPDA"
4915,"semiarid.grassland_HPDA"
4916,"semiarid.grassland_HPDA"
4917,"semiarid.grassland_HPDA"
4918,"temperate.deciduous.HPDA"
4919,"semiarid.grassland_HPDA"
4920,"temperate.deciduous.HPDA"
4921,"semiarid.grassland_HPDA"
4922,"semiarid.grassland_HPDA"
4923,"semiarid.grassland_HPDA"
4924,"semiarid.grassland_HPDA"
4925,"semiarid.grassland_HPDA"
4926,"semiarid.grassland_HPDA"
4927,"semiarid.grassland_HPDA"
4928,"semiarid.grassland_HPDA"
4929,"semiarid.grassland_HPDA"
4930,"temperate.deciduous.HPDA"
4931,"semiarid.grassland_HPDA"
4932,"semiarid.grassland_HPDA"
4933,"temperate.deciduous.HPDA"
4934,"semiarid.grassland_HPDA"
4935,"semiarid.grassland_HPDA"
4936,"semiarid.grassland_HPDA"
4937,"semiarid.grassland_HPDA"
4938,"semiarid.grassland_HPDA"
4939,"semiarid.grassland_HPDA"
4940,"semiarid.grassland_HPDA"
4941,"temperate.deciduous.HPDA"
4942,"semiarid.grassland_HPDA"
4943,"temperate.deciduous.HPDA"
4944,"semiarid.grassland_HPDA"
4945,"temperate.deciduous.HPDA"
4946,"semiarid.grassland_HPDA"
4947,"semiarid.grassland_HPDA"
4948,"semiarid.grassland_HPDA"
4949,"temperate.deciduous.HPDA"
4950,"boreal.coniferous"
4951,"semiarid.grassland_HPDA"
4952,"semiarid.grassland_HPDA"
4953,"semiarid.grassland_HPDA"
4954,"semiarid.grassland_HPDA"
4955,"temperate.deciduous.HPDA"
4956,"semiarid.grassland_HPDA"
4957,"temperate.deciduous.HPDA"
4958,"temperate.deciduous.HPDA"
4959,"boreal.coniferous"
4960,"semiarid.grassland_HPDA"
4961,"semiarid.grassland_HPDA"
4962,"semiarid.grassland_HPDA"
4963,"boreal.coniferous"
4964,"semiarid.grassland_HPDA"
4965,"boreal.coniferous"
4966,"semiarid.grassland_HPDA"
4967,"boreal.coniferous"
4968,"semiarid.grassland_HPDA"
4969,"boreal.coniferous"
4970,"semiarid.grassland_HPDA"
4971,"semiarid.grassland_HPDA"
4972,"semiarid.grassland_HPDA"
4973,"boreal.coniferous"
4974,"temperate.deciduous.HPDA"
4975,"semiarid.grassland_HPDA"
4976,"temperate.deciduous.HPDA"
4977,"temperate.deciduous.HPDA"
4978,"semiarid.grassland_HPDA"
4979,"semiarid.grassland_HPDA"
4980,"semiarid.grassland_HPDA"
4981,"semiarid.grassland_HPDA"
4982,"semiarid.grassland_HPDA"
4983,"temperate.deciduous.HPDA"
4984,"semiarid.grassland_HPDA"
4985,"semiarid.grassland_HPDA"
4986,"temperate.deciduous.HPDA"
4987,"semiarid.grassland_HPDA"
4988,"semiarid.grassland_HPDA"
4989,"boreal.coniferous"
4990,"semiarid.grassland_HPDA"
4991,"semiarid.grassland_HPDA"
4992,"temperate.deciduous.HPDA"
4993,"semiarid.grassland_HPDA"
4994,"semiarid.grassland_HPDA"
4995,"temperate.deciduous.HPDA"
4996,"boreal.coniferous"
4997,"semiarid.grassland_HPDA"
4998,"semiarid.grassland_HPDA"
4999,"temperate.deciduous.HPDA"
5000,"semiarid.grassland_HPDA"
5001,"semiarid.grassland_HPDA"
5002,"temperate.deciduous.HPDA"
5003,"temperate.deciduous.HPDA"
5004,"temperate.deciduous.HPDA"
5005,"semiarid.grassland_HPDA"
5006,"semiarid.grassland_HPDA"
5007,"temperate.deciduous.HPDA"
5008,"temperate.deciduous.HPDA"
5009,"boreal.coniferous"
5010,"boreal.coniferous"
5011,"semiarid.grassland_HPDA"
5012,"semiarid.grassland_HPDA"
5013,"temperate.deciduous.HPDA"
5014,"semiarid.grassland_HPDA"
5015,"semiarid.grassland_HPDA"
5016,"boreal.coniferous"
5017,"semiarid.grassland_HPDA"
5018,"boreal.coniferous"
5019,"semiarid.grassland_HPDA"
5020,"semiarid.grassland_HPDA"
5021,"temperate.deciduous.HPDA"
5022,"temperate.deciduous.HPDA"
5023,"boreal.coniferous"
5024,"semiarid.grassland_HPDA"
5025,"boreal.coniferous"
5026,"semiarid.grassland_HPDA"
5027,"temperate.deciduous.HPDA"
5028,"temperate.deciduous.HPDA"
5029,"boreal.coniferous"
5030,"semiarid.grassland_HPDA"
5031,"semiarid.grassland_HPDA"
5032,"semiarid.grassland_HPDA"
5033,"boreal.coniferous"
5034,"semiarid.grassland_HPDA"
5035,"temperate.deciduous.HPDA"
5036,"semiarid.grassland_HPDA"
5037,"semiarid.grassland_HPDA"
5038,"temperate.deciduous.HPDA"
5039,"semiarid.grassland_HPDA"
5040,"boreal.coniferous"
5041,"semiarid.grassland_HPDA"
5042,"semiarid.grassland_HPDA"
5043,"boreal.coniferous"
5044,"semiarid.grassland_HPDA"
5045,"semiarid.grassland_HPDA"
5046,"temperate.deciduous.HPDA"
5047,"semiarid.grassland_HPDA"
5048,"semiarid.grassland_HPDA"
5049,"semiarid.grassland_HPDA"
5050,"temperate.deciduous.HPDA"
5051,"semiarid.grassland_HPDA"
5052,"temperate.deciduous.HPDA"
5053,"semiarid.grassland_HPDA"
5054,"semiarid.grassland_HPDA"
5055,"semiarid.grassland_HPDA"
5056,"semiarid.grassland_HPDA"
5057,"boreal.coniferous"
5058,"semiarid.grassland_HPDA"
5059,"temperate.deciduous.HPDA"
5060,"temperate.deciduous.HPDA"
5061,"semiarid.grassland_HPDA"
5062,"temperate.deciduous.HPDA"
5063,"semiarid.grassland_HPDA"
5064,"semiarid.grassland_HPDA"
5065,"temperate.deciduous.HPDA"
5066,"semiarid.grassland_HPDA"
5067,"semiarid.grassland_HPDA"
5068,"semiarid.grassland_HPDA"
5069,"temperate.deciduous.HPDA"
5070,"boreal.coniferous"
5071,"semiarid.grassland_HPDA"
5072,"semiarid.grassland_HPDA"
5073,"temperate.deciduous.HPDA"
5074,"semiarid.grassland_HPDA"
5075,"semiarid.grassland_HPDA"
5076,"semiarid.grassland_HPDA"
5077,"temperate.deciduous.HPDA"
5078,"semiarid.grassland_HPDA"
5079,"boreal.coniferous"
5080,"semiarid.grassland_HPDA"
5081,"semiarid.grassland_HPDA"
5082,"temperate.deciduous.HPDA"
5083,"semiarid.grassland_HPDA"
5084,"boreal.coniferous"
5085,"semiarid.grassland_HPDA"
5086,"semiarid.grassland_HPDA"
5087,"semiarid.grassland_HPDA"
5088,"semiarid.grassland_HPDA"
5089,"temperate.deciduous.HPDA"
5090,"semiarid.grassland_HPDA"
5091,"semiarid.grassland_HPDA"
5092,"semiarid.grassland_HPDA"
5093,"semiarid.grassland_HPDA"
5094,"boreal.coniferous"
5095,"semiarid.grassland_HPDA"
5096,"semiarid.grassland_HPDA"
5097,"semiarid.grassland_HPDA"
5098,"semiarid.grassland_HPDA"
5099,"semiarid.grassland_HPDA"
5100,"boreal.coniferous"
5101,"temperate.deciduous.HPDA"
5102,"semiarid.grassland_HPDA"
5103,"semiarid.grassland_HPDA"
5104,"semiarid.grassland_HPDA"
5105,"temperate.deciduous.HPDA"
5106,"semiarid.grassland_HPDA"
5107,"semiarid.grassland_HPDA"
5108,"semiarid.grassland_HPDA"
5109,"semiarid.grassland_HPDA"
5110,"semiarid.grassland_HPDA"
5111,"temperate.deciduous.HPDA"
5112,"semiarid.grassland_HPDA"
5113,"semiarid.grassland_HPDA"
5114,"semiarid.grassland_HPDA"
5115,"semiarid.grassland_HPDA"
5116,"temperate.deciduous.HPDA"
5117,"temperate.deciduous.HPDA"
5118,"semiarid.grassland_HPDA"
5119,"semiarid.grassland_HPDA"
5120,"temperate.deciduous.HPDA"
5121,"boreal.coniferous"
5122,"semiarid.grassland_HPDA"
5123,"semiarid.grassland_HPDA"
5124,"boreal.coniferous"
5125,"temperate.deciduous.HPDA"
5126,"semiarid.grassland_HPDA"
5127,"semiarid.grassland_HPDA"
5128,"semiarid.grassland_HPDA"
5129,"semiarid.grassland_HPDA"
5130,"temperate.deciduous.HPDA"
5131,"temperate.deciduous.HPDA"
5132,"boreal.coniferous"
5133,"semiarid.grassland_HPDA"
5134,"temperate.deciduous.HPDA"
5135,"boreal.coniferous"
5136,"temperate.deciduous.HPDA"
5137,"semiarid.grassland_HPDA"
5138,"boreal.coniferous"
5139,"semiarid.grassland_HPDA"
5140,"semiarid.grassland_HPDA"
5141,"semiarid.grassland_HPDA"
5142,"semiarid.grassland_HPDA"
5143,"temperate.deciduous.HPDA"
5144,"temperate.deciduous.HPDA"
5145,"semiarid.grassland_HPDA"
5146,"semiarid.grassland_HPDA"
5147,"semiarid.grassland_HPDA"
5148,"semiarid.grassland_HPDA"
5149,"temperate.deciduous.HPDA"
5150,"temperate.deciduous.HPDA"
5151,"temperate.deciduous.HPDA"
5152,"semiarid.grassland_HPDA"
5153,"semiarid.grassland_HPDA"
5154,"semiarid.grassland_HPDA"
5155,"semiarid.grassland_HPDA"
5156,"semiarid.grassland_HPDA"
5157,"semiarid.grassland_HPDA"
5158,"semiarid.grassland_HPDA"
5159,"semiarid.grassland_HPDA"
5160,"temperate.deciduous.HPDA"
5161,"temperate.deciduous.HPDA"
5162,"semiarid.grassland_HPDA"
5163,"semiarid.grassland_HPDA"
5164,"semiarid.grassland_HPDA"
5165,"temperate.deciduous.HPDA"
5166,"semiarid.grassland_HPDA"
5167,"semiarid.grassland_HPDA"
5168,"temperate.deciduous.HPDA"
5169,"semiarid.grassland_HPDA"
5170,"semiarid.grassland_HPDA"
5171,"semiarid.grassland_HPDA"
5172,"semiarid.grassland_HPDA"
5173,"semiarid.grassland_HPDA"
5174,"semiarid.grassland_HPDA"
5175,"semiarid.grassland_HPDA"
5176,"semiarid.grassland_HPDA"
5177,"semiarid.grassland_HPDA"
5178,"semiarid.grassland_HPDA"
5179,"temperate.deciduous.HPDA"
5180,"semiarid.grassland_HPDA"
5181,"semiarid.grassland_HPDA"
5182,"semiarid.grassland_HPDA"
5183,"semiarid.grassland_HPDA"
5184,"semiarid.grassland_HPDA"
5185,"temperate.deciduous.HPDA"
5186,"temperate.deciduous.HPDA"
5187,"semiarid.grassland_HPDA"
5188,"semiarid.grassland_HPDA"
5189,"semiarid.grassland_HPDA"
5190,"semiarid.grassland_HPDA"
5191,"semiarid.grassland_HPDA"
5192,"temperate.deciduous.HPDA"
5193,"semiarid.grassland_HPDA"
5194,"temperate.deciduous.HPDA"
5195,"semiarid.grassland_HPDA"
5196,"semiarid.grassland_HPDA"
5197,"semiarid.grassland_HPDA"
5198,"temperate.deciduous.HPDA"
5199,"boreal.coniferous"
5200,"semiarid.grassland_HPDA"
5201,"semiarid.grassland_HPDA"
5202,"temperate.deciduous.HPDA"
5203,"semiarid.grassland_HPDA"
5204,"semiarid.grassland_HPDA"
5205,"semiarid.grassland_HPDA"
5206,"boreal.coniferous"
5207,"boreal.coniferous"
5208,"semiarid.grassland_HPDA"
5209,"semiarid.grassland_HPDA"
5210,"semiarid.grassland_HPDA"
5211,"semiarid.grassland_HPDA"
5212,"semiarid.grassland_HPDA"
5213,"semiarid.grassland_HPDA"
5214,"semiarid.grassland_HPDA"
5215,"semiarid.grassland_HPDA"
5216,"temperate.deciduous.HPDA"
5217,"semiarid.grassland_HPDA"
5218,"semiarid.grassland_HPDA"
5219,"temperate.deciduous.HPDA"
5220,"semiarid.grassland_HPDA"
5221,"boreal.coniferous"
5222,"semiarid.grassland_HPDA"
5223,"boreal.coniferous"
5224,"temperate.deciduous.HPDA"
5225,"boreal.coniferous"
5226,"semiarid.grassland_HPDA"
5227,"semiarid.grassland_HPDA"
5228,"temperate.deciduous.HPDA"
5229,"boreal.coniferous"
5230,"semiarid.grassland_HPDA"
5231,"semiarid.grassland_HPDA"
5232,"semiarid.grassland_HPDA"
5233,"semiarid.grassland_HPDA"
5234,"semiarid.grassland_HPDA"
5235,"semiarid.grassland_HPDA"
5236,"boreal.coniferous"
5237,"boreal.coniferous"
5238,"semiarid.grassland_HPDA"
5239,"semiarid.grassland_HPDA"
5240,"semiarid.grassland_HPDA"
5241,"boreal.coniferous"
5242,"semiarid.grassland_HPDA"
5243,"boreal.coniferous"
5244,"semiarid.grassland_HPDA"
5245,"boreal.coniferous"
5246,"semiarid.grassland_HPDA"
5247,"semiarid.grassland_HPDA"
5248,"semiarid.grassland_HPDA"
5249,"semiarid.grassland_HPDA"
5250,"temperate.deciduous.HPDA"
5251,"semiarid.grassland_HPDA"
5252,"temperate.deciduous.HPDA"
5253,"boreal.coniferous"
5254,"semiarid.grassland_HPDA"
5255,"semiarid.grassland_HPDA"
5256,"semiarid.grassland_HPDA"
5257,"temperate.deciduous.HPDA"
5258,"temperate.deciduous.HPDA"
5259,"semiarid.grassland_HPDA"
5260,"semiarid.grassland_HPDA"
5261,"boreal.coniferous"
5262,"semiarid.grassland_HPDA"
5263,"semiarid.grassland_HPDA"
5264,"semiarid.grassland_HPDA"
5265,"boreal.coniferous"
5266,"semiarid.grassland_HPDA"
5267,"semiarid.grassland_HPDA"
5268,"semiarid.grassland_HPDA"
5269,"semiarid.grassland_HPDA"
5270,"semiarid.grassland_HPDA"
5271,"boreal.coniferous"
5272,"semiarid.grassland_HPDA"
5273,"semiarid.grassland_HPDA"
5274,"boreal.coniferous"
5275,"semiarid.grassland_HPDA"
5276,"semiarid.grassland_HPDA"
5277,"semiarid.grassland_HPDA"
5278,"semiarid.grassland_HPDA"
5279,"temperate.deciduous.HPDA"
5280,"boreal.coniferous"
5281,"boreal.coniferous"
5282,"semiarid.grassland_HPDA"
5283,"semiarid.grassland_HPDA"
5284,"semiarid.grassland_HPDA"
5285,"temperate.deciduous.HPDA"
5286,"semiarid.grassland_HPDA"
5287,"semiarid.grassland_HPDA"
5288,"temperate.deciduous.HPDA"
5289,"temperate.deciduous.HPDA"
5290,"temperate.deciduous.HPDA"
5291,"boreal.coniferous"
5292,"semiarid.grassland_HPDA"
5293,"semiarid.grassland_HPDA"
5294,"semiarid.grassland_HPDA"
5295,"semiarid.grassland_HPDA"
5296,"semiarid.grassland_HPDA"
5297,"boreal.coniferous"
5298,"semiarid.grassland_HPDA"
5299,"boreal.coniferous"
5300,"semiarid.grassland_HPDA"
5301,"temperate.deciduous.HPDA"
5302,"semiarid.grassland_HPDA"
5303,"temperate.deciduous.HPDA"
5304,"temperate.deciduous.HPDA"
5305,"semiarid.grassland_HPDA"
5306,"temperate.deciduous.HPDA"
5307,"semiarid.grassland_HPDA"
5308,"semiarid.grassland_HPDA"
5309,"semiarid.grassland_HPDA"
5310,"boreal.coniferous"
5311,"semiarid.grassland_HPDA"
5312,"semiarid.grassland_HPDA"
5313,"semiarid.grassland_HPDA"
5314,"semiarid.grassland_HPDA"
5315,"semiarid.grassland_HPDA"
5316,"semiarid.grassland_HPDA"
5317,"semiarid.grassland_HPDA"
5318,"semiarid.grassland_HPDA"
5319,"semiarid.grassland_HPDA"
5320,"semiarid.grassland_HPDA"
5321,"semiarid.grassland_HPDA"
5322,"semiarid.grassland_HPDA"
5323,"semiarid.grassland_HPDA"
5324,"semiarid.grassland_HPDA"
5325,"boreal.coniferous"
5326,"boreal.coniferous"
5327,"semiarid.grassland_HPDA"
5328,"semiarid.grassland_HPDA"
5329,"temperate.deciduous.HPDA"
5330,"semiarid.grassland_HPDA"
5331,"boreal.coniferous"
5332,"boreal.coniferous"
5333,"semiarid.grassland_HPDA"
5334,"boreal.coniferous"
5335,"semiarid.grassland_HPDA"
5336,"semiarid.grassland_HPDA"
5337,"boreal.coniferous"
5338,"temperate.deciduous.HPDA"
5339,"boreal.coniferous"
5340,"temperate.deciduous.HPDA"
5341,"semiarid.grassland_HPDA"
5342,"semiarid.grassland_HPDA"
5343,"semiarid.grassland_HPDA"
5344,"semiarid.grassland_HPDA"
5345,"semiarid.grassland_HPDA"
5346,"temperate.deciduous.HPDA"
5347,"temperate.deciduous.HPDA"
5348,"semiarid.grassland_HPDA"
5349,"semiarid.grassland_HPDA"
5350,"temperate.deciduous.HPDA"
5351,"boreal.coniferous"
5352,"temperate.deciduous.HPDA"
5353,"temperate.deciduous.HPDA"
5354,"temperate.deciduous.HPDA"
5355,"semiarid.grassland_HPDA"
5356,"semiarid.grassland_HPDA"
5357,"semiarid.grassland_HPDA"
5358,"boreal.coniferous"
5359,"semiarid.grassland_HPDA"
5360,"semiarid.grassland_HPDA"
5361,"boreal.coniferous"
5362,"temperate.deciduous.HPDA"
5363,"temperate.deciduous.HPDA"
5364,"boreal.coniferous"
5365,"semiarid.grassland_HPDA"
5366,"semiarid.grassland_HPDA"
5367,"semiarid.grassland_HPDA"
5368,"semiarid.grassland_HPDA"
5369,"temperate.deciduous.HPDA"
5370,"semiarid.grassland_HPDA"
5371,"semiarid.grassland_HPDA"
5372,"semiarid.grassland_HPDA"
5373,"semiarid.grassland_HPDA"
5374,"boreal.coniferous"
5375,"boreal.coniferous"
5376,"semiarid.grassland_HPDA"
5377,"semiarid.grassland_HPDA"
5378,"boreal.coniferous"
5379,"semiarid.grassland_HPDA"
5380,"boreal.coniferous"
5381,"semiarid.grassland_HPDA"
5382,"semiarid.grassland_HPDA"
5383,"boreal.coniferous"
5384,"boreal.coniferous"
5385,"temperate.deciduous.HPDA"
5386,"semiarid.grassland_HPDA"
5387,"semiarid.grassland_HPDA"
5388,"boreal.coniferous"
5389,"semiarid.grassland_HPDA"
5390,"semiarid.grassland_HPDA"
5391,"semiarid.grassland_HPDA"
5392,"semiarid.grassland_HPDA"
5393,"semiarid.grassland_HPDA"
5394,"semiarid.grassland_HPDA"
5395,"semiarid.grassland_HPDA"
5396,"temperate.deciduous.HPDA"
5397,"semiarid.grassland_HPDA"
5398,"semiarid.grassland_HPDA"
5399,"semiarid.grassland_HPDA"
5400,"semiarid.grassland_HPDA"
5401,"temperate.deciduous.HPDA"
5402,"semiarid.grassland_HPDA"
5403,"semiarid.grassland_HPDA"
5404,"semiarid.grassland_HPDA"
5405,"boreal.coniferous"
5406,"semiarid.grassland_HPDA"
5407,"semiarid.grassland_HPDA"
5408,"boreal.coniferous"
5409,"semiarid.grassland_HPDA"
5410,"semiarid.grassland_HPDA"
5411,"semiarid.grassland_HPDA"
5412,"boreal.coniferous"
5413,"temperate.deciduous.HPDA"
5414,"semiarid.grassland_HPDA"
5415,"semiarid.grassland_HPDA"
5416,"semiarid.grassland_HPDA"
5417,"semiarid.grassland_HPDA"
5418,"semiarid.grassland_HPDA"
5419,"semiarid.grassland_HPDA"
5420,"semiarid.grassland_HPDA"
5421,"semiarid.grassland_HPDA"
5422,"semiarid.grassland_HPDA"
5423,"semiarid.grassland_HPDA"
5424,"semiarid.grassland_HPDA"
5425,"boreal.coniferous"
5426,"semiarid.grassland_HPDA"
5427,"semiarid.grassland_HPDA"
