index,final_pft_direct,final_source_type,source_file,pam_used_for_clustering,pam_k,pam_cluster,subpft_name,dbf_original_pam_cluster,cropland_final_group,final_pft,final_pft_assignment_method,final_pft_source_final,nearest_ecological_distance,second_nearest_final_pft,second_nearest_ecological_distance,distance_margin,n_vars_used_in_distance
3942,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3943,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3944,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3945,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3946,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3947,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3948,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3949,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3950,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3951,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3952,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3953,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3954,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3955,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3956,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3957,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3958,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3959,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3960,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3961,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3962,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3963,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3964,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3965,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3966,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3967,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3968,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3969,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3970,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3971,Evergreen_Broadleaf_Forest,standalone_retained_LC1,pftdat,FALSE,,,Evergreen_Broadleaf_Forest,,,Evergreen_Broadleaf_Forest,direct_or_standalone_assignment,standalone_retained_LC1,,,,,
3972,Evergreen_Broadleaf_Forest,standalone_retained_LC1,pftdat,FALSE,,,Evergreen_Broadleaf_Forest,,,Evergreen_Broadleaf_Forest,direct_or_standalone_assignment,standalone_retained_LC1,,,,,
3973,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3974,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3975,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3976,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3977,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3978,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3979,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3980,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3981,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3982,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3983,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3984,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3985,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3986,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3987,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3988,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3989,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3990,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3991,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3992,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3993,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3994,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3995,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
3996,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3997,Evergreen_Needleleaf_Forest__P1,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P1,Evergreen_Needleleaf_Forest__P1,,,Evergreen_Needleleaf_Forest__P1,direct_or_standalone_assignment,pam_gower_site_table,,,,,
3998,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
3999,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
4000,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4001,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4002,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4003,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4004,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4005,Deciduous_Broadleaf_Forest__P1_P2_P3,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P2,Deciduous_Broadleaf_Forest__P2,P2,,Deciduous_Broadleaf_Forest__P1_P2_P3,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4006,,,,,,,,,,Evergreen_Needleleaf_Forest__P2,nearest_final_pft_median_profile_14_proxy_vars,nearest_ecological_distance,0.132822333008675,Open_Vegetation_Complex_P2,0.140088564212351,0.00726623120367545,13
4007,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4008,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4009,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4010,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4011,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4012,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4013,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
4014,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4015,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4016,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4017,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4018,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
4019,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
4020,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4021,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4022,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4023,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4024,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4025,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4026,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4027,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
4028,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4029,Deciduous_Broadleaf_Forest__P1_P2_P3,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P2,Deciduous_Broadleaf_Forest__P2,P2,,Deciduous_Broadleaf_Forest__P1_P2_P3,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4030,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4031,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4032,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4033,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
4034,Evergreen_Needleleaf_Forest__P2,pam_gower_site_table,Evergreen_Needleleaf_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Evergreen_Needleleaf_Forest__P2,,,Evergreen_Needleleaf_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
4035,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
